SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount,City,State,Manager,StaffCount,Area_sqft,StoreName,Category,SubCategory,Brand,BasePrice,Stock,ProductName
6979,25,207,2022-10-18 18:00:00,13,1725.44,0.13,19514.7264,Chennai,West Bengal,Manager_25,62,3180,Store_25,Footwear,Dresses,HRX,2696.67,85,Product_207
6980,48,294,2022-10-18 19:00:00,5,1775.67,0.05,8434.4325,Delhi,Delhi,Manager_48,29,5257,Store_48,Clothing,Flip-Flops,Zudio,4135.47,450,Product_294
6981,65,29,2022-10-18 20:00:00,7,2786.64,0.27,14239.7304,Pune,West Bengal,Manager_65,53,6748,Store_65,Kidswear,Sneakers,Zudio,4640.11,442,Product_29
6982,67,179,2022-10-18 21:00:00,14,1537.56,0.17,17866.4472,Kolkata,Delhi,Manager_67,77,3537,Store_67,Footwear,Shirts,HRX,3186.04,474,Product_179
6983,90,41,2022-10-18 22:00:00,16,742.46,0.24,9028.3136,Bangalore,Maharashtra,Manager_90,32,6170,Store_90,Accessories,Shorts,Zudio,994.59,154,Product_41
6984,146,344,2022-10-18 23:00:00,18,2413.39,0.03,42137.7894,Delhi,Karnataka,Manager_146,81,9804,Store_146,Clothing,Sandals,HRX,2136.83,417,Product_344
6985,137,816,2022-10-19 00:00:00,14,209.24,0.29,2079.8456,Pune,West Bengal,Manager_137,81,4627,Store_137,Cosmetics,Belts,Levis,1413.99,249,Product_816
6986,38,737,2022-10-19 01:00:00,1,3851.64,0.24,2927.2464,Chennai,Delhi,Manager_38,34,4559,Store_38,Accessories,Lipstick,HRX,712.46,271,Product_737
6987,87,626,2022-10-19 02:00:00,6,3798.5,0.09,20739.81,Bangalore,Karnataka,Manager_87,26,6094,Store_87,Accessories,Jackets,Levis,4551.81,487,Product_626
6988,149,278,2022-10-19 03:00:00,10,2849.2,0.01,28207.08,Pune,West Bengal,Manager_149,64,7774,Store_149,Kidswear,Perfume,Puma,4497.85,228,Product_278
6989,65,529,2022-10-19 04:00:00,6,3788.57,0.05,21594.849,Pune,West Bengal,Manager_65,53,6748,Store_65,Clothing,Watches,HRX,882.84,331,Product_529
6990,149,86,2022-10-19 05:00:00,2,3197.74,0.13,5564.067599999999,Pune,West Bengal,Manager_149,64,7774,Store_149,Accessories,Shirts,HRX,2417.85,266,Product_86
6991,27,317,2022-10-19 06:00:00,7,3547.79,0.0,24834.53,Delhi,Delhi,Manager_27,46,5180,Store_27,Clothing,Foundation,Urbano,2214.67,76,Product_317
6992,106,693,2022-10-19 07:00:00,17,510.35,0.01,8589.1905,Delhi,Tamil Nadu,Manager_106,95,9093,Store_106,Clothing,Sneakers,Urbano,524.08,434,Product_693
6993,123,863,2022-10-19 08:00:00,14,4430.07,0.03,60160.3506,Delhi,West Bengal,Manager_123,47,9643,Store_123,Clothing,Foundation,Urbano,4951.39,226,Product_863
6994,44,1169,2022-10-19 09:00:00,7,3290.87,0.24,17507.4284,Mumbai,Telangana,Manager_44,21,2565,Store_44,Accessories,Boots,HRX,4879.4,460,Product_1169
6995,100,315,2022-10-19 10:00:00,9,3131.03,0.16,23670.5868,Hyderabad,Maharashtra,Manager_100,19,7951,Store_100,Clothing,Frocks,Urbano,1209.0,180,Product_315
6996,28,225,2022-10-19 11:00:00,19,2058.76,0.06,36769.4536,Mumbai,Maharashtra,Manager_28,14,8231,Store_28,Clothing,Frocks,Zudio,3545.31,360,Product_225
6997,17,1078,2022-10-19 12:00:00,11,335.05,0.08,3390.706,Pune,Telangana,Manager_17,88,9175,Store_17,Accessories,Shirts,HRX,3908.9,327,Product_1078
6998,127,68,2022-10-19 13:00:00,3,4527.02,0.19,11000.658600000002,Bangalore,Karnataka,Manager_127,49,5094,Store_127,Footwear,Watches,Puma,2063.6,207,Product_68
6999,123,1021,2022-10-19 14:00:00,4,4931.19,0.1,17752.284,Delhi,West Bengal,Manager_123,47,9643,Store_123,Footwear,Sandals,HRX,1046.69,61,Product_1021
7000,131,1101,2022-10-19 15:00:00,5,4077.38,0.2,16309.520000000002,Kolkata,Maharashtra,Manager_131,36,2862,Store_131,Clothing,Sweaters,Levis,2629.45,199,Product_1101
7001,76,856,2022-10-19 16:00:00,4,4592.19,0.23,14143.945199999998,Hyderabad,Maharashtra,Manager_76,32,4156,Store_76,Cosmetics,Jeans,Puma,630.58,82,Product_856
7002,46,1179,2022-10-19 17:00:00,13,780.6,0.09,9234.498,Kolkata,West Bengal,Manager_46,57,8525,Store_46,Cosmetics,Shirts,Puma,1461.62,463,Product_1179
7003,69,1096,2022-10-19 18:00:00,9,817.64,0.11,6549.2964,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Cosmetics,Watches,Puma,3816.99,334,Product_1096
7004,137,883,2022-10-19 19:00:00,14,4422.11,0.02,60671.34919999999,Pune,West Bengal,Manager_137,81,4627,Store_137,Accessories,Sandals,Levis,1153.68,488,Product_883
7005,85,1129,2022-10-19 20:00:00,16,476.03,0.25,5712.36,Delhi,Maharashtra,Manager_85,15,2986,Store_85,Accessories,Flip-Flops,HRX,2132.74,224,Product_1129
7006,11,971,2022-10-19 21:00:00,6,647.38,0.18,3185.1096,Chennai,Telangana,Manager_11,47,6631,Store_11,Accessories,Belts,Zudio,4520.89,435,Product_971
7007,69,1119,2022-10-19 22:00:00,10,4120.87,0.27,30082.351,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Cosmetics,Shirts,Levis,3935.88,268,Product_1119
7008,99,1152,2022-10-19 23:00:00,13,2873.48,0.06,35113.925599999995,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Footwear,T-Shirts,Zudio,1888.87,416,Product_1152
7009,91,200,2022-10-20 00:00:00,3,2080.29,0.29,4431.017699999999,Delhi,Delhi,Manager_91,49,3222,Store_91,Clothing,Dresses,Urbano,3288.1,134,Product_200
7010,94,332,2022-10-20 01:00:00,11,2856.55,0.21,24823.419500000004,Pune,Maharashtra,Manager_94,40,8691,Store_94,Cosmetics,Sneakers,Levis,3753.57,169,Product_332
7011,115,547,2022-10-20 02:00:00,3,4417.99,0.06,12458.7318,Mumbai,West Bengal,Manager_115,25,4021,Store_115,Footwear,Bags,HRX,1966.06,289,Product_547
7012,31,66,2022-10-20 03:00:00,7,3834.24,0.14,23082.1248,Chennai,Delhi,Manager_31,30,8871,Store_31,Accessories,Jeans,Urbano,204.37,164,Product_66
7013,11,731,2022-10-20 04:00:00,10,3519.72,0.21,27805.788,Chennai,Telangana,Manager_11,47,6631,Store_11,Cosmetics,T-Shirts,HRX,1639.77,244,Product_731
7014,87,568,2022-10-20 05:00:00,1,4889.05,0.01,4840.1595,Bangalore,Karnataka,Manager_87,26,6094,Store_87,Accessories,Bags,Zudio,4245.38,167,Product_568
7015,121,657,2022-10-20 06:00:00,4,2702.27,0.23,8322.9916,Delhi,Karnataka,Manager_121,61,6188,Store_121,Clothing,Perfume,HRX,754.88,314,Product_657
7016,130,404,2022-10-20 07:00:00,8,230.36,0.28,1326.8736,Pune,Karnataka,Manager_130,22,2603,Store_130,Accessories,Sweaters,Urbano,3766.09,331,Product_404
7017,105,618,2022-10-20 08:00:00,17,2259.36,0.02,37640.937600000005,Delhi,Telangana,Manager_105,63,5893,Store_105,Kidswear,Shirts,Zudio,4888.65,445,Product_618
7018,27,596,2022-10-20 09:00:00,5,663.55,0.27,2421.9575,Delhi,Delhi,Manager_27,46,5180,Store_27,Accessories,Belts,Puma,2452.28,478,Product_596
7019,2,648,2022-10-20 10:00:00,17,758.98,0.14,11096.2876,Pune,Maharashtra,Manager_2,25,7333,Store_2,Kidswear,Shorts,Urbano,4950.28,52,Product_648
7020,103,146,2022-10-20 11:00:00,9,1423.52,0.15,10889.928,Kolkata,Karnataka,Manager_103,72,3396,Store_103,Clothing,Watches,HRX,2759.51,267,Product_146
7021,101,761,2022-10-20 12:00:00,8,2030.56,0.25,12183.36,Kolkata,Delhi,Manager_101,74,6805,Store_101,Cosmetics,Boots,Levis,1114.22,61,Product_761
7022,21,125,2022-10-20 13:00:00,7,2511.68,0.18,14417.0432,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Clothing,Sweaters,HRX,4250.44,489,Product_125
7023,58,480,2022-10-20 14:00:00,5,1015.14,0.11,4517.373,Pune,Karnataka,Manager_58,15,5500,Store_58,Clothing,Jackets,Zudio,1336.68,176,Product_480
7024,133,1002,2022-10-20 15:00:00,4,1696.26,0.22,5292.3312000000005,Chennai,Telangana,Manager_133,80,2122,Store_133,Accessories,Foundation,Levis,2775.36,292,Product_1002
7025,85,712,2022-10-20 16:00:00,3,1527.39,0.04,4398.8832,Delhi,Maharashtra,Manager_85,15,2986,Store_85,Kidswear,Bags,Zudio,963.32,323,Product_712
7026,93,715,2022-10-20 17:00:00,8,1953.19,0.2,12500.416,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Cosmetics,Lipstick,Urbano,2090.22,138,Product_715
7027,20,815,2022-10-20 18:00:00,5,718.35,0.23,2765.6475,Chennai,Tamil Nadu,Manager_20,76,3914,Store_20,Accessories,Shorts,Levis,4563.28,352,Product_815
7028,61,1054,2022-10-20 19:00:00,5,2107.24,0.1,9482.58,Kolkata,Delhi,Manager_61,31,6917,Store_61,Kidswear,Sneakers,Zudio,796.07,372,Product_1054
7029,38,56,2022-10-20 20:00:00,17,2860.88,0.29,34530.8216,Chennai,Delhi,Manager_38,34,4559,Store_38,Cosmetics,Watches,HRX,1729.19,263,Product_56
7030,148,132,2022-10-20 21:00:00,15,665.35,0.19,8084.0025,Kolkata,Telangana,Manager_148,34,7816,Store_148,Footwear,Shirts,HRX,4243.54,240,Product_132
7031,25,231,2022-10-20 22:00:00,8,2699.7,0.03,20949.672,Chennai,West Bengal,Manager_25,62,3180,Store_25,Footwear,Watches,Levis,1834.05,417,Product_231
7032,130,395,2022-10-20 23:00:00,7,3828.38,0.29,19027.0486,Pune,Karnataka,Manager_130,22,2603,Store_130,Footwear,Flip-Flops,HRX,392.11,472,Product_395
7033,121,1176,2022-10-21 00:00:00,17,239.55,0.22,3176.4330000000004,Delhi,Karnataka,Manager_121,61,6188,Store_121,Footwear,Shirts,Zudio,732.31,487,Product_1176
7034,26,982,2022-10-21 01:00:00,12,428.14,0.21,4058.7672,Mumbai,West Bengal,Manager_26,25,7424,Store_26,Cosmetics,Shirts,Puma,291.49,469,Product_982
7035,67,963,2022-10-21 02:00:00,4,2439.08,0.08,8975.8144,Kolkata,Delhi,Manager_67,77,3537,Store_67,Footwear,Perfume,Levis,4105.86,133,Product_963
7036,1,933,2022-10-21 03:00:00,18,4389.33,0.14,67946.8284,Hyderabad,Delhi,Manager_1,45,4522,Store_1,Cosmetics,Boots,Urbano,3734.05,292,Product_933
7037,51,908,2022-10-21 04:00:00,4,4989.39,0.27,14569.0188,Chennai,Tamil Nadu,Manager_51,70,3622,Store_51,Clothing,Sweaters,Levis,2326.41,225,Product_908
7038,5,533,2022-10-21 05:00:00,10,648.29,0.09,5899.439,Kolkata,Tamil Nadu,Manager_5,61,9728,Store_5,Footwear,Shirts,HRX,1765.75,71,Product_533
7039,13,965,2022-10-21 06:00:00,3,288.04,0.13,751.7844000000001,Chennai,Tamil Nadu,Manager_13,60,3824,Store_13,Clothing,Flip-Flops,Urbano,2334.81,262,Product_965
7040,147,448,2022-10-21 07:00:00,5,1298.1,0.08,5971.26,Pune,Karnataka,Manager_147,17,6621,Store_147,Kidswear,Shirts,Levis,2816.66,481,Product_448
7041,140,126,2022-10-21 08:00:00,12,2443.86,0.06,27566.7408,Chennai,Maharashtra,Manager_140,35,2864,Store_140,Footwear,Shirts,Levis,2066.65,438,Product_126
7042,48,555,2022-10-21 09:00:00,5,2944.62,0.01,14575.869,Delhi,Delhi,Manager_48,29,5257,Store_48,Clothing,Sneakers,Urbano,2765.95,328,Product_555
7043,57,694,2022-10-21 10:00:00,5,4872.73,0.22,19003.647,Hyderabad,Telangana,Manager_57,43,5686,Store_57,Footwear,Foundation,Urbano,4532.62,104,Product_694
7044,115,489,2022-10-21 11:00:00,4,4464.63,0.03,17322.7644,Mumbai,West Bengal,Manager_115,25,4021,Store_115,Accessories,Sneakers,Zudio,1209.42,96,Product_489
7045,35,612,2022-10-21 12:00:00,6,2898.07,0.16,14606.2728,Pune,Delhi,Manager_35,30,7254,Store_35,Footwear,Jackets,Puma,1962.02,455,Product_612
7046,76,891,2022-10-21 13:00:00,10,1936.23,0.01,19168.677,Hyderabad,Maharashtra,Manager_76,32,4156,Store_76,Clothing,T-Shirts,Urbano,1984.18,228,Product_891
7047,94,446,2022-10-21 14:00:00,6,1742.23,0.3,7317.366,Pune,Maharashtra,Manager_94,40,8691,Store_94,Accessories,Sandals,HRX,2032.21,227,Product_446
7048,5,508,2022-10-21 15:00:00,1,2948.6,0.21,2329.394,Kolkata,Tamil Nadu,Manager_5,61,9728,Store_5,Cosmetics,Frocks,Levis,4511.08,436,Product_508
7049,22,457,2022-10-21 16:00:00,16,3662.49,0.19,47465.8704,Mumbai,Telangana,Manager_22,34,8463,Store_22,Accessories,Dresses,Zudio,3667.95,112,Product_457
7050,103,986,2022-10-21 17:00:00,11,2512.0,0.06,25974.08,Kolkata,Karnataka,Manager_103,72,3396,Store_103,Accessories,Foundation,Levis,240.12,232,Product_986
7051,131,385,2022-10-21 18:00:00,6,1661.11,0.16,8371.9944,Kolkata,Maharashtra,Manager_131,36,2862,Store_131,Cosmetics,Bags,HRX,2304.07,177,Product_385
7052,124,712,2022-10-21 19:00:00,18,3143.19,0.15,48090.807,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Kidswear,Bags,Zudio,963.32,323,Product_712
7053,53,929,2022-10-21 20:00:00,6,2878.12,0.11,15369.1608,Mumbai,Delhi,Manager_53,23,8758,Store_53,Clothing,Foundation,Puma,3636.54,245,Product_929
7054,69,1139,2022-10-21 21:00:00,17,2251.37,0.05,36359.6255,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Accessories,Lipstick,Puma,2918.87,195,Product_1139
7055,104,452,2022-10-21 22:00:00,12,3792.11,0.11,40499.7348,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Accessories,Foundation,Zudio,3836.76,92,Product_452
7056,16,654,2022-10-21 23:00:00,17,1554.66,0.18,21671.960400000004,Mumbai,Maharashtra,Manager_16,24,6252,Store_16,Accessories,Dresses,Levis,286.0,456,Product_654
7057,116,1143,2022-10-22 00:00:00,18,2527.64,0.15,38672.892,Hyderabad,Tamil Nadu,Manager_116,95,4217,Store_116,Clothing,Sandals,Levis,1529.08,293,Product_1143
7058,76,1117,2022-10-22 01:00:00,10,4713.63,0.17,39123.129,Hyderabad,Maharashtra,Manager_76,32,4156,Store_76,Clothing,T-Shirts,Puma,2749.84,412,Product_1117
7059,109,521,2022-10-22 02:00:00,12,3669.58,0.17,36549.0168,Pune,Maharashtra,Manager_109,53,5973,Store_109,Kidswear,Bags,Urbano,1285.3,179,Product_521
7060,39,538,2022-10-22 03:00:00,4,2062.27,0.07,7671.644399999999,Mumbai,Karnataka,Manager_39,44,6677,Store_39,Kidswear,Jewelry,Puma,1476.85,208,Product_538
7061,89,145,2022-10-22 04:00:00,10,2821.65,0.03,27370.005,Bangalore,Tamil Nadu,Manager_89,53,3967,Store_89,Accessories,Shirts,HRX,311.82,132,Product_145
7062,112,1092,2022-10-22 05:00:00,5,2146.31,0.16,9014.502,Chennai,Telangana,Manager_112,32,7696,Store_112,Accessories,Shirts,HRX,3695.8,150,Product_1092
7063,47,700,2022-10-22 06:00:00,4,740.23,0.27,2161.4716,Kolkata,Telangana,Manager_47,68,8934,Store_47,Footwear,Belts,HRX,4976.54,157,Product_700
7064,137,131,2022-10-22 07:00:00,16,1807.7,0.3,20246.24,Pune,West Bengal,Manager_137,81,4627,Store_137,Clothing,Boots,Zudio,4359.0,133,Product_131
7065,128,733,2022-10-22 08:00:00,5,4330.13,0.24,16454.494000000002,Chennai,Delhi,Manager_128,75,6875,Store_128,Footwear,Shorts,HRX,2260.0,186,Product_733
7066,77,513,2022-10-22 09:00:00,19,2413.77,0.07,42651.3159,Chennai,Telangana,Manager_77,10,2176,Store_77,Kidswear,T-Shirts,Zudio,3781.57,443,Product_513
7067,15,640,2022-10-22 10:00:00,6,3006.26,0.19,14610.423600000002,Bangalore,Delhi,Manager_15,32,6903,Store_15,Footwear,Watches,HRX,4809.17,259,Product_640
7068,36,1,2022-10-22 11:00:00,7,1070.94,0.07,6971.819399999999,Kolkata,Delhi,Manager_36,35,7086,Store_36,Kidswear,Shorts,Levis,1081.08,407,Product_1
7069,63,432,2022-10-22 12:00:00,10,1909.91,0.17,15852.253,Mumbai,Karnataka,Manager_63,32,9114,Store_63,Footwear,Flip-Flops,Puma,4729.78,480,Product_432
7070,69,391,2022-10-22 13:00:00,7,4660.18,0.14,28054.2836,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Cosmetics,Sweaters,Levis,1316.11,352,Product_391
7071,74,399,2022-10-22 14:00:00,14,1708.38,0.11,21286.4148,Pune,Telangana,Manager_74,19,8549,Store_74,Footwear,Creams,HRX,1105.39,420,Product_399
7072,24,808,2022-10-22 15:00:00,10,1402.69,0.19,11361.789000000002,Bangalore,Delhi,Manager_24,32,9818,Store_24,Kidswear,Sandals,Urbano,4599.52,309,Product_808
7073,49,395,2022-10-22 16:00:00,11,468.32,0.26,3812.1248,Kolkata,Karnataka,Manager_49,46,5728,Store_49,Footwear,Flip-Flops,HRX,392.11,472,Product_395
7074,146,952,2022-10-22 17:00:00,14,666.71,0.1,8400.546,Delhi,Karnataka,Manager_146,81,9804,Store_146,Kidswear,Sweaters,Zudio,2649.38,84,Product_952
7075,7,174,2022-10-22 18:00:00,12,3006.99,0.15,30671.297999999995,Delhi,Tamil Nadu,Manager_7,87,3077,Store_7,Cosmetics,Foundation,Urbano,2616.69,346,Product_174
7076,4,1069,2022-10-22 19:00:00,4,3368.16,0.14,11586.4704,Mumbai,Telangana,Manager_4,96,8968,Store_4,Kidswear,Jackets,HRX,4323.92,110,Product_1069
7077,90,855,2022-10-22 20:00:00,13,3279.59,0.07,39650.24309999999,Bangalore,Maharashtra,Manager_90,32,6170,Store_90,Kidswear,Jeans,HRX,856.17,481,Product_855
7078,60,1165,2022-10-22 21:00:00,3,2791.18,0.13,7284.979799999999,Bangalore,Karnataka,Manager_60,86,5133,Store_60,Kidswear,Sneakers,Urbano,4428.85,326,Product_1165
7079,55,539,2022-10-22 22:00:00,13,2556.66,0.01,32904.2142,Chennai,Karnataka,Manager_55,85,3500,Store_55,Footwear,Perfume,Levis,2038.23,404,Product_539
7080,16,745,2022-10-22 23:00:00,19,546.28,0.16,8718.628799999999,Mumbai,Maharashtra,Manager_16,24,6252,Store_16,Cosmetics,Shirts,Zudio,1843.88,218,Product_745
7081,29,721,2022-10-23 00:00:00,15,4235.34,0.22,49553.478,Chennai,West Bengal,Manager_29,20,4753,Store_29,Footwear,Creams,Puma,2529.58,320,Product_721
7082,14,50,2022-10-23 01:00:00,19,2662.79,0.11,45027.778900000005,Hyderabad,Telangana,Manager_14,95,8754,Store_14,Cosmetics,Sweaters,Zudio,4673.62,113,Product_50
7083,79,1085,2022-10-23 02:00:00,4,833.19,0.22,2599.5528000000004,Mumbai,Delhi,Manager_79,13,7923,Store_79,Kidswear,T-Shirts,Urbano,2377.48,417,Product_1085
7084,33,243,2022-10-23 03:00:00,6,852.08,0.23,3936.6096,Bangalore,West Bengal,Manager_33,23,3579,Store_33,Cosmetics,Foundation,Levis,4387.1,200,Product_243
7085,21,1164,2022-10-23 04:00:00,15,2662.19,0.3,27952.995,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Accessories,Creams,Urbano,3438.84,82,Product_1164
7086,145,1181,2022-10-23 05:00:00,4,1373.97,0.16,4616.5392,Kolkata,Tamil Nadu,Manager_145,52,7657,Store_145,Clothing,Frocks,Urbano,3198.21,289,Product_1181
7087,23,597,2022-10-23 06:00:00,6,4625.43,0.12,24422.2704,Mumbai,West Bengal,Manager_23,42,3278,Store_23,Kidswear,Watches,Puma,2708.99,80,Product_597
7088,57,276,2022-10-23 07:00:00,2,2594.95,0.19,4203.819,Hyderabad,Telangana,Manager_57,43,5686,Store_57,Clothing,Shirts,HRX,3429.57,203,Product_276
7089,142,1055,2022-10-23 08:00:00,4,4896.41,0.19,15864.3684,Bangalore,Delhi,Manager_142,81,7787,Store_142,Cosmetics,Perfume,Levis,3737.23,247,Product_1055
7090,93,8,2022-10-23 09:00:00,18,3723.96,0.3,46921.89599999999,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Accessories,Shirts,Puma,1166.43,121,Product_8
7091,20,715,2022-10-23 10:00:00,15,4091.35,0.21,48482.497500000005,Chennai,Tamil Nadu,Manager_20,76,3914,Store_20,Cosmetics,Lipstick,Urbano,2090.22,138,Product_715
7092,19,33,2022-10-23 11:00:00,12,2066.62,0.09,22567.4904,Pune,Karnataka,Manager_19,37,3295,Store_19,Footwear,Flip-Flops,HRX,2498.55,287,Product_33
7093,103,810,2022-10-23 12:00:00,8,843.3,0.06,6341.615999999999,Kolkata,Karnataka,Manager_103,72,3396,Store_103,Footwear,T-Shirts,Zudio,2939.87,221,Product_810
7094,77,928,2022-10-23 13:00:00,12,3510.54,0.24,32016.1248,Chennai,Telangana,Manager_77,10,2176,Store_77,Kidswear,Jewelry,Levis,3935.85,245,Product_928
7095,33,862,2022-10-23 14:00:00,9,2153.94,0.05,18416.187,Bangalore,West Bengal,Manager_33,23,3579,Store_33,Cosmetics,Jeans,Puma,4575.73,191,Product_862
7096,18,37,2022-10-23 15:00:00,7,4754.63,0.19,26958.752100000005,Pune,Tamil Nadu,Manager_18,40,8602,Store_18,Cosmetics,Belts,Zudio,1230.18,399,Product_37
7097,73,34,2022-10-23 16:00:00,8,1129.43,0.04,8674.0224,Delhi,Tamil Nadu,Manager_73,39,5661,Store_73,Cosmetics,Boots,Urbano,2975.51,334,Product_34
7098,17,455,2022-10-23 17:00:00,10,3207.22,0.22,25016.316,Pune,Telangana,Manager_17,88,9175,Store_17,Kidswear,Shirts,HRX,1168.86,243,Product_455
7099,19,444,2022-10-23 18:00:00,11,4357.09,0.23,36904.5523,Pune,Karnataka,Manager_19,37,3295,Store_19,Footwear,Flip-Flops,HRX,2471.9,285,Product_444
7100,70,212,2022-10-23 19:00:00,2,2133.58,0.3,2987.012,Delhi,West Bengal,Manager_70,65,5082,Store_70,Accessories,Flip-Flops,Urbano,1211.07,362,Product_212
7101,120,1164,2022-10-23 20:00:00,4,4777.6,0.29,13568.384,Chennai,Telangana,Manager_120,87,9915,Store_120,Accessories,Creams,Urbano,3438.84,82,Product_1164
7102,101,702,2022-10-23 21:00:00,9,567.76,0.21,4036.7736,Kolkata,Delhi,Manager_101,74,6805,Store_101,Clothing,Flip-Flops,Levis,1782.18,323,Product_702
7103,34,608,2022-10-23 22:00:00,8,3017.24,0.08,22206.8864,Bangalore,West Bengal,Manager_34,42,7358,Store_34,Clothing,Jewelry,Levis,1763.3,406,Product_608
7104,84,982,2022-10-23 23:00:00,5,3931.46,0.01,19460.727,Delhi,Telangana,Manager_84,67,2961,Store_84,Cosmetics,Shirts,Puma,291.49,469,Product_982
7105,74,361,2022-10-24 00:00:00,14,1168.67,0.17,13579.9454,Pune,Telangana,Manager_74,19,8549,Store_74,Cosmetics,Perfume,Zudio,2941.07,285,Product_361
7106,88,304,2022-10-24 01:00:00,2,477.72,0.23,735.6888,Chennai,Delhi,Manager_88,46,4961,Store_88,Kidswear,Frocks,Puma,4944.82,87,Product_304
7107,85,296,2022-10-24 02:00:00,17,583.51,0.0,9919.67,Delhi,Maharashtra,Manager_85,15,2986,Store_85,Kidswear,T-Shirts,Puma,2516.7,215,Product_296
7108,11,152,2022-10-24 03:00:00,8,1732.3,0.16,11641.056,Chennai,Telangana,Manager_11,47,6631,Store_11,Kidswear,Shirts,Levis,2638.29,182,Product_152
7109,91,600,2022-10-24 04:00:00,2,1271.22,0.26,1881.4056,Delhi,Delhi,Manager_91,49,3222,Store_91,Accessories,Jackets,Levis,4467.34,450,Product_600
7110,144,211,2022-10-24 05:00:00,15,1274.67,0.19,15487.240500000004,Kolkata,Karnataka,Manager_144,60,3742,Store_144,Clothing,Sandals,Puma,4952.56,415,Product_211
7111,127,232,2022-10-24 06:00:00,2,2400.9,0.21,3793.422000000001,Bangalore,Karnataka,Manager_127,49,5094,Store_127,Accessories,Dresses,Levis,1949.94,192,Product_232
7112,113,870,2022-10-24 07:00:00,11,607.68,0.14,5748.6528,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Accessories,Dresses,Puma,4447.26,294,Product_870
7113,80,695,2022-10-24 08:00:00,14,4978.4,0.28,50182.27199999999,Kolkata,Telangana,Manager_80,37,5032,Store_80,Footwear,Foundation,Zudio,809.2,316,Product_695
7114,7,367,2022-10-24 09:00:00,10,3539.88,0.11,31504.932000000004,Delhi,Tamil Nadu,Manager_7,87,3077,Store_7,Footwear,Belts,HRX,4371.52,354,Product_367
7115,16,481,2022-10-24 10:00:00,7,345.41,0.11,2151.9043,Mumbai,Maharashtra,Manager_16,24,6252,Store_16,Footwear,Bags,HRX,3263.94,193,Product_481
7116,16,572,2022-10-24 11:00:00,14,3521.14,0.16,41408.6064,Mumbai,Maharashtra,Manager_16,24,6252,Store_16,Footwear,Sweaters,Urbano,322.9,338,Product_572
7117,12,930,2022-10-24 12:00:00,13,4000.77,0.18,42648.20820000001,Chennai,Telangana,Manager_12,74,8717,Store_12,Accessories,Jeans,Puma,1665.34,250,Product_930
7118,35,1040,2022-10-24 13:00:00,2,1115.66,0.16,1874.3088,Pune,Delhi,Manager_35,30,7254,Store_35,Kidswear,Bags,Puma,4126.05,281,Product_1040
7119,21,466,2022-10-24 14:00:00,10,4233.33,0.25,31749.975,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Kidswear,Jeans,HRX,1228.07,310,Product_466
7120,17,294,2022-10-24 15:00:00,1,3136.47,0.25,2352.3525,Pune,Telangana,Manager_17,88,9175,Store_17,Clothing,Flip-Flops,Zudio,4135.47,450,Product_294
7121,32,171,2022-10-24 16:00:00,1,4140.11,0.04,3974.5056,Chennai,Telangana,Manager_32,27,3460,Store_32,Accessories,Perfume,HRX,2442.14,123,Product_171
7122,41,1056,2022-10-24 17:00:00,3,3640.13,0.18,8954.7198,Chennai,Tamil Nadu,Manager_41,29,4638,Store_41,Cosmetics,Foundation,Puma,1995.75,453,Product_1056
7123,134,263,2022-10-24 18:00:00,11,3582.22,0.3,27583.094,Kolkata,Maharashtra,Manager_134,12,8758,Store_134,Accessories,Frocks,Urbano,217.75,248,Product_263
7124,27,558,2022-10-24 19:00:00,19,959.56,0.18,14949.9448,Delhi,Delhi,Manager_27,46,5180,Store_27,Cosmetics,Bags,Puma,4983.44,246,Product_558
7125,148,189,2022-10-24 20:00:00,9,1715.83,0.21,12199.5513,Kolkata,Telangana,Manager_148,34,7816,Store_148,Kidswear,Boots,Puma,935.65,480,Product_189
7126,66,786,2022-10-24 21:00:00,13,2711.58,0.26,26085.3996,Delhi,Telangana,Manager_66,20,9435,Store_66,Kidswear,Jewelry,HRX,3211.28,499,Product_786
7127,137,583,2022-10-24 22:00:00,4,740.22,0.26,2191.0512,Pune,West Bengal,Manager_137,81,4627,Store_137,Footwear,Sneakers,HRX,1124.05,431,Product_583
7128,92,1002,2022-10-24 23:00:00,6,2496.77,0.01,14830.813799999998,Kolkata,Maharashtra,Manager_92,94,8180,Store_92,Accessories,Foundation,Levis,2775.36,292,Product_1002
7129,61,600,2022-10-25 00:00:00,2,2337.54,0.07,4347.8244,Kolkata,Delhi,Manager_61,31,6917,Store_61,Accessories,Jackets,Levis,4467.34,450,Product_600
