SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount
7881,129,394,2022-11-25 08:00:00,6,710.2,0.11,3792.4680000000008
7882,115,692,2022-11-25 09:00:00,10,3768.74,0.26,27888.675999999996
7883,37,72,2022-11-25 10:00:00,15,1290.31,0.29,13741.801499999998
7884,125,318,2022-11-25 11:00:00,15,4084.31,0.03,59426.7105
7885,81,595,2022-11-25 12:00:00,19,3127.63,0.18,48728.4754
7886,62,379,2022-11-25 13:00:00,6,793.57,0.22,3713.9076
7887,72,907,2022-11-25 14:00:00,19,540.56,0.15,8730.044
7888,125,136,2022-11-25 15:00:00,15,2437.37,0.07,34001.311499999996
7889,66,730,2022-11-25 16:00:00,18,4697.09,0.01,83702.14379999999
7890,30,1143,2022-11-25 17:00:00,2,2910.24,0.29,4132.5408
7891,20,906,2022-11-25 18:00:00,7,3843.72,0.07,25022.617199999997
7892,82,530,2022-11-25 19:00:00,5,2453.47,0.09,11163.288499999999
7893,107,935,2022-11-25 20:00:00,3,2043.59,0.19,4965.9237
7894,132,666,2022-11-25 21:00:00,6,4146.6,0.13,21645.252
7895,37,523,2022-11-25 22:00:00,6,2424.26,0.13,12654.637200000001
7896,132,387,2022-11-25 23:00:00,1,879.4,0.02,861.812
7897,77,574,2022-11-26 00:00:00,19,1517.7,0.3,20185.41
7898,89,583,2022-11-26 01:00:00,12,2894.64,0.09,31609.468800000002
7899,146,573,2022-11-26 02:00:00,5,2132.37,0.03,10341.994499999999
7900,88,644,2022-11-26 03:00:00,7,1958.69,0.2,10968.664
7901,33,573,2022-11-26 04:00:00,8,3410.07,0.23,21006.0312
7902,58,870,2022-11-26 05:00:00,19,3254.34,0.01,61214.13540000001
7903,28,547,2022-11-26 06:00:00,6,1707.33,0.08,9424.4616
7904,35,438,2022-11-26 07:00:00,15,1925.25,0.06,27146.024999999998
7905,125,555,2022-11-26 08:00:00,6,3809.92,0.24,17373.2352
7906,138,111,2022-11-26 09:00:00,9,4622.18,0.06,39103.6428
7907,65,527,2022-11-26 10:00:00,4,1756.23,0.07,6533.1756
7908,42,177,2022-11-26 11:00:00,16,1601.01,0.3,17931.311999999998
7909,85,674,2022-11-26 12:00:00,10,1473.34,0.21,11639.386
7910,137,624,2022-11-26 13:00:00,1,879.23,0.12,773.7224
7911,111,944,2022-11-26 14:00:00,11,2010.44,0.23,17028.4268
7912,15,473,2022-11-26 15:00:00,17,2676.83,0.14,39135.2546
7913,69,994,2022-11-26 16:00:00,18,2779.68,0.06,47032.1856
7914,105,879,2022-11-26 17:00:00,15,3516.95,0.15,44841.112499999996
7915,150,1122,2022-11-26 18:00:00,6,452.25,0.23,2089.395
7916,64,170,2022-11-26 19:00:00,16,2894.76,0.05,44000.352
7917,41,1014,2022-11-26 20:00:00,2,1423.95,0.15,2420.715
7918,71,56,2022-11-26 21:00:00,3,1347.79,0.04,3881.6351999999997
7919,56,325,2022-11-26 22:00:00,17,3990.68,0.25,50881.17
7920,25,658,2022-11-26 23:00:00,8,936.69,0.25,5620.14
7921,105,957,2022-11-27 00:00:00,15,1779.68,0.2,21356.160000000003
7922,134,260,2022-11-27 01:00:00,13,3260.66,0.28,30519.7776
7923,119,641,2022-11-27 02:00:00,19,3285.79,0.12,54938.408800000005
7924,9,562,2022-11-27 03:00:00,1,430.82,0.04,413.5872
7925,60,340,2022-11-27 04:00:00,12,548.28,0.29,4671.3456
7926,125,404,2022-11-27 05:00:00,18,3345.74,0.15,51189.82199999999
7927,49,532,2022-11-27 06:00:00,18,4775.13,0.14,73919.01239999999
7928,51,1198,2022-11-27 07:00:00,3,4992.81,0.02,14678.8614
7929,70,795,2022-11-27 08:00:00,18,4938.13,0.17,73775.66219999999
7930,37,1184,2022-11-27 09:00:00,17,1887.59,0.19,25992.1143
7931,31,1034,2022-11-27 10:00:00,11,1360.69,0.14,12872.1274
7932,62,594,2022-11-27 11:00:00,5,673.52,0.27,2458.348
7933,93,617,2022-11-27 12:00:00,7,1763.97,0.22,9631.2762
7934,14,652,2022-11-27 13:00:00,18,1528.9,0.01,27244.998
7935,79,714,2022-11-27 14:00:00,7,2968.62,0.16,17455.4856
7936,8,344,2022-11-27 15:00:00,18,1970.17,0.3,24824.141999999996
7937,36,46,2022-11-27 16:00:00,2,1311.34,0.06,2465.3192
7938,48,904,2022-11-27 17:00:00,6,3140.22,0.19,15261.469200000001
7939,85,55,2022-11-27 18:00:00,8,1750.72,0.08,12885.299200000001
7940,28,1102,2022-11-27 19:00:00,17,1897.47,0.11,28708.721100000002
7941,51,856,2022-11-27 20:00:00,4,3072.51,0.01,12167.1396
7942,104,660,2022-11-27 21:00:00,17,767.45,0.21,10306.853500000001
7943,101,111,2022-11-27 22:00:00,16,3916.4,0.23,48250.048
7944,29,1039,2022-11-27 23:00:00,15,4834.09,0.23,55833.7395
7945,127,78,2022-11-28 00:00:00,15,2555.97,0.29,27221.080499999996
7946,82,501,2022-11-28 01:00:00,8,2887.32,0.25,17323.920000000002
7947,10,588,2022-11-28 02:00:00,17,2046.29,0.06,32699.7142
7948,106,418,2022-11-28 03:00:00,19,4792.25,0.07,84679.0575
7949,1,275,2022-11-28 04:00:00,1,838.13,0.23,645.3601
7950,39,1087,2022-11-28 05:00:00,13,4104.9,0.23,41090.049
7951,21,973,2022-11-28 06:00:00,6,3322.04,0.04,19134.950399999998
7952,65,991,2022-11-28 07:00:00,10,3999.18,0.0,39991.799999999996
7953,15,1134,2022-11-28 08:00:00,1,4762.21,0.12,4190.7448
7954,132,194,2022-11-28 09:00:00,12,2581.53,0.21,24472.904400000003
7955,61,855,2022-11-28 10:00:00,19,1583.99,0.26,22270.899400000002
7956,148,799,2022-11-28 11:00:00,15,3941.66,0.05,56168.65499999999
7957,138,301,2022-11-28 12:00:00,5,4253.94,0.24,16164.971999999998
7958,87,968,2022-11-28 13:00:00,2,3494.03,0.21,5520.567400000001
7959,105,568,2022-11-28 14:00:00,19,4275.21,0.05,77167.5405
7960,34,672,2022-11-28 15:00:00,14,3705.57,0.26,38389.705200000004
7961,124,149,2022-11-28 16:00:00,9,4795.87,0.28,31077.2376
7962,110,769,2022-11-28 17:00:00,1,2939.27,0.08,2704.1284
7963,33,139,2022-11-28 18:00:00,13,2026.27,0.04,25287.849599999998
7964,98,861,2022-11-28 19:00:00,17,3466.5,0.29,41840.655
7965,61,292,2022-11-28 20:00:00,2,531.75,0.01,1052.865
7966,10,335,2022-11-28 21:00:00,14,2592.28,0.28,26130.1824
7967,84,699,2022-11-28 22:00:00,6,3912.32,0.06,22065.484800000002
7968,65,307,2022-11-28 23:00:00,6,1011.03,0.13,5277.5766
7969,77,925,2022-11-29 00:00:00,18,2121.95,0.09,34757.541
7970,1,981,2022-11-29 01:00:00,19,1881.38,0.05,33958.909
7971,133,898,2022-11-29 02:00:00,9,1807.85,0.11,14480.8785
7972,80,927,2022-11-29 03:00:00,15,3323.01,0.16,41869.926
7973,15,344,2022-11-29 04:00:00,7,2587.98,0.03,17572.3842
7974,28,657,2022-11-29 05:00:00,6,4027.11,0.24,18363.6216
7975,23,261,2022-11-29 06:00:00,5,477.68,0.24,1815.1840000000002
7976,109,169,2022-11-29 07:00:00,19,2378.76,0.24,34349.2944
7977,107,660,2022-11-29 08:00:00,1,267.19,0.21,211.08010000000002
7978,145,200,2022-11-29 09:00:00,7,1260.13,0.14,7585.982599999999
7979,113,582,2022-11-29 10:00:00,18,3921.8,0.25,52944.3
7980,98,566,2022-11-29 11:00:00,8,709.04,0.26,4197.516799999999
7981,141,395,2022-11-29 12:00:00,12,706.78,0.09,7718.037600000001
7982,142,351,2022-11-29 13:00:00,10,2126.9,0.14,18291.34
7983,139,28,2022-11-29 14:00:00,6,3929.32,0.06,22161.3648
7984,28,632,2022-11-29 15:00:00,16,3262.51,0.08,48024.14720000001
7985,42,1157,2022-11-29 16:00:00,19,3952.43,0.07,69839.4381
7986,99,380,2022-11-29 17:00:00,18,437.83,0.25,5910.705
7987,61,528,2022-11-29 18:00:00,13,2905.88,0.08,34754.3248
7988,123,903,2022-11-29 19:00:00,7,2375.8,0.16,13969.704000000002
7989,64,807,2022-11-29 20:00:00,7,4500.9,0.19,25520.103
7990,31,227,2022-11-29 21:00:00,16,3739.23,0.22,46665.5904
7991,81,27,2022-11-29 22:00:00,10,2236.84,0.01,22144.716
7992,10,1141,2022-11-29 23:00:00,15,2858.48,0.14,36874.392
7993,8,89,2022-11-30 00:00:00,14,2239.2,0.09,28527.407999999996
7994,149,619,2022-11-30 01:00:00,12,2317.51,0.25,20857.590000000004
7995,59,122,2022-11-30 02:00:00,15,3243.6,0.01,48167.46
7996,30,866,2022-11-30 03:00:00,8,1239.37,0.06,9320.062399999999
7997,145,33,2022-11-30 04:00:00,7,1799.28,0.09,11461.4136
7998,20,603,2022-11-30 05:00:00,9,1539.96,0.02,13582.447199999999
7999,48,696,2022-11-30 06:00:00,14,4043.85,0.12,49820.232
8000,130,888,2022-11-30 07:00:00,7,4721.33,0.22,25778.461799999997
8001,37,525,2022-11-30 08:00:00,12,2188.64,0.06,24687.8592
8002,129,1048,2022-11-30 09:00:00,14,570.09,0.23,6145.5702
8003,132,34,2022-11-30 10:00:00,11,649.04,0.16,5997.129599999999
8004,100,247,2022-11-30 11:00:00,19,2118.03,0.1,36218.31300000001
8005,54,1043,2022-11-30 12:00:00,6,2095.93,0.11,11192.266199999998
8006,122,1054,2022-11-30 13:00:00,3,901.55,0.03,2623.5104999999994
8007,25,49,2022-11-30 14:00:00,6,4074.19,0.07,22733.980199999998
8008,131,912,2022-11-30 15:00:00,9,2600.65,0.22,18256.563000000002
8009,9,180,2022-11-30 16:00:00,2,723.49,0.26,1070.7652
8010,34,738,2022-11-30 17:00:00,6,673.86,0.08,3719.7072
8011,43,590,2022-11-30 18:00:00,14,2340.63,0.18,26870.4324
8012,74,496,2022-11-30 19:00:00,19,760.82,0.01,14311.024200000002
8013,94,431,2022-11-30 20:00:00,4,2893.74,0.02,11343.460799999999
8014,22,1059,2022-11-30 21:00:00,14,2048.08,0.29,20357.9152
8015,70,364,2022-11-30 22:00:00,10,4614.44,0.27,33685.412
8016,130,310,2022-11-30 23:00:00,6,2210.77,0.02,12999.327599999999
8017,94,982,2022-12-01 00:00:00,11,3149.26,0.25,25981.395
8018,32,1176,2022-12-01 01:00:00,13,4094.5,0.03,51631.645
8019,106,227,2022-12-01 02:00:00,18,1653.81,0.25,22326.434999999998
8020,144,10,2022-12-01 03:00:00,14,2657.06,0.27,27155.153199999997
8021,1,48,2022-12-01 04:00:00,11,780.51,0.05,8156.3295
8022,72,204,2022-12-01 05:00:00,5,2277.29,0.04,10930.992
8023,50,989,2022-12-01 06:00:00,8,2003.94,0.28,11542.6944
8024,141,894,2022-12-01 07:00:00,4,2255.31,0.09,8209.3284
8025,15,157,2022-12-01 08:00:00,12,715.57,0.14,7384.6824
8026,53,855,2022-12-01 09:00:00,6,2112.32,0.09,11533.267200000002
8027,8,26,2022-12-01 10:00:00,8,4377.28,0.22,27314.227199999998
8028,74,421,2022-12-01 11:00:00,4,4697.86,0.06,17663.953599999997
8029,46,761,2022-12-01 12:00:00,10,1360.29,0.15,11562.465
8030,69,774,2022-12-01 13:00:00,11,1642.41,0.26,13369.217400000001
8031,114,264,2022-12-01 14:00:00,15,245.87,0.28,2655.396
8032,147,588,2022-12-01 15:00:00,5,754.79,0.11,3358.8154999999997
8033,123,958,2022-12-01 16:00:00,3,1856.57,0.03,5402.6187
8034,139,470,2022-12-01 17:00:00,15,3488.52,0.24,39769.128000000004
8035,117,254,2022-12-01 18:00:00,2,1602.58,0.03,3109.0051999999996
8036,43,1171,2022-12-01 19:00:00,2,561.91,0.23,865.3414
8037,20,740,2022-12-01 20:00:00,8,3708.17,0.21,23435.634400000003
8038,148,118,2022-12-01 21:00:00,14,2440.47,0.17,28358.261399999996
8039,21,1189,2022-12-01 22:00:00,9,2692.15,0.28,17445.132
8040,82,550,2022-12-01 23:00:00,5,1764.92,0.1,7942.14
8041,57,911,2022-12-02 00:00:00,12,3142.61,0.03,36579.9804
8042,74,870,2022-12-02 01:00:00,10,4475.74,0.29,31777.753999999994
8043,98,808,2022-12-02 02:00:00,1,2858.04,0.13,2486.4948
8044,110,821,2022-12-02 03:00:00,19,3020.08,0.13,49921.922399999996
8045,115,564,2022-12-02 04:00:00,11,1993.1,0.03,21266.376999999997
8046,42,1153,2022-12-02 05:00:00,17,596.63,0.22,7911.3138
8047,68,414,2022-12-02 06:00:00,3,2257.0,0.22,5281.38
8048,70,880,2022-12-02 07:00:00,1,4638.27,0.04,4452.7392
8049,78,993,2022-12-02 08:00:00,17,3465.03,0.07,54782.124299999996
8050,90,1,2022-12-02 09:00:00,6,2553.05,0.0,15318.300000000001
8051,111,167,2022-12-02 10:00:00,13,3180.24,0.27,30180.477599999995
8052,112,16,2022-12-02 11:00:00,4,2880.98,0.07,10717.2456
8053,103,657,2022-12-02 12:00:00,5,4579.53,0.28,16486.307999999997
8054,145,112,2022-12-02 13:00:00,15,1274.47,0.17,15867.151499999998
8055,19,1126,2022-12-02 14:00:00,14,4465.69,0.13,54392.104199999994
8056,70,594,2022-12-02 15:00:00,19,3504.66,0.0,66588.54
8057,63,507,2022-12-02 16:00:00,15,813.18,0.03,11831.768999999998
8058,75,671,2022-12-02 17:00:00,12,1985.14,0.05,22630.595999999998
8059,104,1064,2022-12-02 18:00:00,18,2294.23,0.03,40057.2558
8060,75,759,2022-12-02 19:00:00,14,598.08,0.08,7703.270400000001
8061,128,497,2022-12-02 20:00:00,10,2860.16,0.05,27171.519999999997
8062,56,965,2022-12-02 21:00:00,8,1444.95,0.2,9247.68
8063,22,281,2022-12-02 22:00:00,4,2399.01,0.09,8732.396400000001
8064,89,351,2022-12-02 23:00:00,18,2306.09,0.22,32377.503600000004
8065,19,334,2022-12-03 00:00:00,8,2704.04,0.04,20767.0272
8066,26,761,2022-12-03 01:00:00,4,4261.79,0.06,16024.330399999999
8067,23,728,2022-12-03 02:00:00,11,3947.65,0.24,33002.354
8068,47,823,2022-12-03 03:00:00,5,4390.41,0.19,17781.1605
8069,13,14,2022-12-03 04:00:00,10,2947.27,0.03,28588.519
8070,66,1080,2022-12-03 05:00:00,6,3155.86,0.29,13443.9636
8071,144,342,2022-12-03 06:00:00,4,2266.33,0.23,6980.2964
8072,73,199,2022-12-03 07:00:00,18,3642.65,0.17,54421.19099999999
8073,77,678,2022-12-03 08:00:00,17,1183.5,0.1,18107.55
8074,31,658,2022-12-03 09:00:00,7,2480.88,0.03,16845.175199999998
8075,85,78,2022-12-03 10:00:00,9,3628.03,0.11,29060.5203
8076,59,112,2022-12-03 11:00:00,3,3933.82,0.1,10621.314
8077,41,535,2022-12-03 12:00:00,9,1390.16,0.02,12261.2112
8078,112,1140,2022-12-03 13:00:00,4,1071.43,0.24,3257.1472000000003
8079,96,1166,2022-12-03 14:00:00,19,1584.96,0.12,26500.5312
8080,122,992,2022-12-03 15:00:00,9,4616.75,0.27,30332.0475
8081,105,790,2022-12-03 16:00:00,6,819.78,0.05,4672.746
8082,74,1100,2022-12-03 17:00:00,11,4774.86,0.1,47271.114
8083,132,530,2022-12-03 18:00:00,15,4975.1,0.08,68656.38
8084,99,100,2022-12-03 19:00:00,6,3960.53,0.26,17584.7532
8085,126,973,2022-12-03 20:00:00,10,3850.03,0.15,32725.255
8086,138,1015,2022-12-03 21:00:00,18,4775.78,0.04,82525.47839999999
8087,75,125,2022-12-03 22:00:00,16,1594.57,0.11,22706.6768
8088,14,1015,2022-12-03 23:00:00,4,819.11,0.28,2359.0368
8089,38,519,2022-12-04 00:00:00,13,4150.88,0.17,44787.9952
8090,140,23,2022-12-04 01:00:00,5,1020.46,0.01,5051.277
8091,45,162,2022-12-04 02:00:00,19,417.97,0.02,7782.6014000000005
8092,145,629,2022-12-04 03:00:00,18,1143.02,0.07,19134.1548
8093,75,506,2022-12-04 04:00:00,17,2301.95,0.19,31697.851499999997
8094,29,882,2022-12-04 05:00:00,16,2576.49,0.07,38338.1712
8095,18,1045,2022-12-04 06:00:00,1,500.01,0.26,370.00739999999996
8096,20,483,2022-12-04 07:00:00,1,2328.29,0.19,1885.9149
8097,14,309,2022-12-04 08:00:00,14,3100.68,0.09,39502.663199999995
8098,54,874,2022-12-04 09:00:00,2,4672.67,0.12,8223.8992
8099,31,203,2022-12-04 10:00:00,15,1291.13,0.11,17236.5855
8100,58,640,2022-12-04 11:00:00,3,1212.66,0.09,3310.5618000000004
8101,104,142,2022-12-04 12:00:00,13,2069.24,0.19,21789.097199999997
8102,128,1004,2022-12-04 13:00:00,19,4921.54,0.06,87898.70439999999
8103,25,615,2022-12-04 14:00:00,1,1813.88,0.09,1650.6308000000001
8104,19,107,2022-12-04 15:00:00,13,410.57,0.03,5177.2877
8105,136,529,2022-12-04 16:00:00,15,1474.95,0.11,19690.5825
8106,3,576,2022-12-04 17:00:00,16,2879.85,0.02,45156.047999999995
8107,86,969,2022-12-04 18:00:00,11,2180.21,0.01,23742.4869
8108,145,688,2022-12-04 19:00:00,3,3916.27,0.19,9516.5361
8109,142,291,2022-12-04 20:00:00,8,3114.9,0.05,23673.239999999998
8110,9,805,2022-12-04 21:00:00,6,2885.39,0.01,17139.2166
8111,94,668,2022-12-04 22:00:00,5,1750.37,0.02,8576.812999999998
8112,149,385,2022-12-04 23:00:00,15,2848.86,0.06,40168.926
8113,139,1077,2022-12-05 00:00:00,9,3154.84,0.22,22146.9768
8114,20,701,2022-12-05 01:00:00,5,1060.18,0.0,5300.900000000001
8115,35,13,2022-12-05 02:00:00,10,3732.17,0.22,29110.926
8116,53,960,2022-12-05 03:00:00,6,2086.08,0.18,10263.5136
8117,110,160,2022-12-05 04:00:00,11,3762.92,0.15,35183.302
8118,136,565,2022-12-05 05:00:00,4,1053.01,0.27,3074.7891999999997
8119,4,8,2022-12-05 06:00:00,12,3351.3,0.25,30161.700000000004
8120,102,72,2022-12-05 07:00:00,6,329.04,0.13,1717.5888000000002
8121,47,892,2022-12-05 08:00:00,1,963.04,0.0,963.04
8122,94,98,2022-12-05 09:00:00,18,4477.38,0.21,63668.3436
8123,48,87,2022-12-05 10:00:00,2,2415.07,0.01,4781.8386
8124,91,101,2022-12-05 11:00:00,5,2637.74,0.08,12133.604
8125,84,281,2022-12-05 12:00:00,16,4556.37,0.15,61966.632
8126,68,883,2022-12-05 13:00:00,12,2527.68,0.03,29422.195199999995
8127,139,749,2022-12-05 14:00:00,12,3342.03,0.2,32083.488
8128,125,196,2022-12-05 15:00:00,11,1265.38,0.1,12527.262
8129,73,391,2022-12-05 16:00:00,19,591.55,0.11,10003.110499999999
8130,4,609,2022-12-05 17:00:00,7,1896.09,0.19,10750.8303
8131,76,450,2022-12-05 18:00:00,2,4033.66,0.12,7099.241599999999
8132,73,1120,2022-12-05 19:00:00,6,2344.82,0.07,13084.0956
8133,77,121,2022-12-05 20:00:00,4,1007.12,0.05,3827.056
8134,48,332,2022-12-05 21:00:00,2,2816.47,0.22,4393.6932
8135,102,1076,2022-12-05 22:00:00,17,1466.43,0.23,19195.5687
8136,106,318,2022-12-05 23:00:00,8,4744.01,0.06,35674.9552
8137,77,675,2022-12-06 00:00:00,5,2971.58,0.1,13372.11
8138,39,702,2022-12-06 01:00:00,10,4918.22,0.29,34919.362
8139,58,693,2022-12-06 02:00:00,16,406.75,0.3,4555.599999999999
8140,19,1017,2022-12-06 03:00:00,2,255.49,0.18,419.00360000000006
8141,88,21,2022-12-06 04:00:00,19,2490.06,0.23,36429.5778
8142,113,399,2022-12-06 05:00:00,7,4337.6,0.22,23683.296000000006
8143,77,202,2022-12-06 06:00:00,2,2717.15,0.12,4782.184
8144,77,466,2022-12-06 07:00:00,13,4405.7,0.01,56701.359
8145,28,1175,2022-12-06 08:00:00,4,826.72,0.22,2579.3664000000003
8146,66,896,2022-12-06 09:00:00,16,3556.77,0.04,54631.987199999996
8147,10,1183,2022-12-06 10:00:00,10,3367.41,0.09,30643.431
8148,126,310,2022-12-06 11:00:00,17,2815.83,0.09,43560.890100000004
8149,58,504,2022-12-06 12:00:00,14,2144.5,0.1,27020.7
8150,142,26,2022-12-06 13:00:00,12,3305.93,0.14,34117.1976
8151,125,66,2022-12-06 14:00:00,13,2840.44,0.15,31386.862
8152,112,263,2022-12-06 15:00:00,8,1508.6,0.15,10258.48
8153,84,472,2022-12-06 16:00:00,17,702.15,0.05,11339.722499999998
8154,143,167,2022-12-06 17:00:00,18,2055.91,0.19,29975.1678
8155,96,800,2022-12-06 18:00:00,10,2659.69,0.24,20213.644
8156,33,1178,2022-12-06 19:00:00,13,2640.87,0.14,29524.9266
8157,145,343,2022-12-06 20:00:00,2,2242.8,0.25,3364.2000000000003
8158,141,718,2022-12-06 21:00:00,17,1771.3,0.13,26197.527
8159,47,413,2022-12-06 22:00:00,6,1882.37,0.17,9374.202599999999
8160,112,1026,2022-12-06 23:00:00,12,1476.06,0.02,17358.4656
8161,144,687,2022-12-07 00:00:00,13,2983.56,0.04,37234.828799999996
8162,43,797,2022-12-07 01:00:00,4,4279.46,0.23,13180.7368
8163,8,483,2022-12-07 02:00:00,15,4422.51,0.07,61694.014500000005
8164,3,1056,2022-12-07 03:00:00,16,4969.88,0.03,77132.5376
8165,125,15,2022-12-07 04:00:00,19,626.33,0.17,9877.2241
8166,12,17,2022-12-07 05:00:00,15,1228.44,0.03,17873.802000000003
8167,84,534,2022-12-07 06:00:00,6,3704.99,0.21,17561.6526
8168,16,81,2022-12-07 07:00:00,6,3297.15,0.21,15628.491000000002
8169,78,656,2022-12-07 08:00:00,5,842.56,0.14,3623.0079999999994
8170,59,436,2022-12-07 09:00:00,2,3228.89,0.21,5101.6462
8171,63,1032,2022-12-07 10:00:00,2,2151.02,0.24,3269.5504
8172,49,1019,2022-12-07 11:00:00,5,4792.93,0.06,22526.771
8173,51,679,2022-12-07 12:00:00,3,4305.17,0.19,10461.563100000001
8174,33,780,2022-12-07 13:00:00,6,551.56,0.21,2614.3943999999997
8175,30,186,2022-12-07 14:00:00,11,631.95,0.06,6534.363
8176,76,422,2022-12-07 15:00:00,5,2201.87,0.22,8587.293
8177,15,466,2022-12-07 16:00:00,18,240.18,0.22,3372.1272
8178,82,83,2022-12-07 17:00:00,14,653.06,0.05,8685.698
8179,92,567,2022-12-07 18:00:00,10,4676.46,0.1,42088.14
8180,23,643,2022-12-07 19:00:00,3,4003.67,0.28,8647.9272
8181,94,325,2022-12-07 20:00:00,16,3429.0,0.02,53766.72
8182,45,51,2022-12-07 21:00:00,16,4185.14,0.07,62274.883200000004
8183,62,1051,2022-12-07 22:00:00,11,1400.26,0.17,12784.3738
8184,15,677,2022-12-07 23:00:00,4,3682.72,0.29,10458.924799999999
8185,46,981,2022-12-08 00:00:00,11,3154.72,0.08,31925.7664
8186,64,793,2022-12-08 01:00:00,8,4273.51,0.25,25641.06
8187,75,1086,2022-12-08 02:00:00,16,1556.9,0.11,22170.256
8188,52,657,2022-12-08 03:00:00,8,3865.84,0.11,27524.7808
8189,88,1195,2022-12-08 04:00:00,9,4292.73,0.3,27044.198999999993
8190,57,117,2022-12-08 05:00:00,14,2835.23,0.25,29769.915
8191,83,1028,2022-12-08 06:00:00,8,2186.17,0.07,16265.1048
8192,66,1090,2022-12-08 07:00:00,16,4753.53,0.06,71493.0912
8193,150,1084,2022-12-08 08:00:00,2,1011.05,0.03,1961.437
8194,20,905,2022-12-08 09:00:00,19,374.11,0.14,6112.9574
8195,33,502,2022-12-08 10:00:00,19,1059.87,0.1,18123.777
8196,72,799,2022-12-08 11:00:00,19,3480.58,0.11,58856.607800000005
8197,25,857,2022-12-08 12:00:00,18,3986.94,0.13,62435.4804
8198,46,1124,2022-12-08 13:00:00,13,3640.77,0.3,33131.007
8199,73,1143,2022-12-08 14:00:00,17,2215.36,0.0,37661.12
8200,98,69,2022-12-08 15:00:00,1,4844.35,0.13,4214.5845
8201,57,664,2022-12-08 16:00:00,5,2332.65,0.02,11429.985
8202,87,792,2022-12-08 17:00:00,13,4910.26,0.2,51066.704000000005
8203,133,221,2022-12-08 18:00:00,6,4606.96,0.02,27088.9248
8204,55,1010,2022-12-08 19:00:00,10,2154.29,0.23,16588.033000000003
8205,61,223,2022-12-08 20:00:00,9,972.84,0.26,6479.1143999999995
8206,89,677,2022-12-08 21:00:00,6,631.22,0.29,2688.9972
8207,8,211,2022-12-08 22:00:00,1,2751.08,0.04,2641.0368
8208,16,931,2022-12-08 23:00:00,18,3863.4,0.29,49374.25199999999
8209,116,886,2022-12-09 00:00:00,7,1045.03,0.12,6437.3848
8210,61,882,2022-12-09 01:00:00,10,1727.41,0.19,13992.021000000002
8211,15,262,2022-12-09 02:00:00,12,3226.55,0.0,38718.600000000006
8212,150,518,2022-12-09 03:00:00,15,2412.17,0.11,32202.469500000003
8213,131,798,2022-12-09 04:00:00,17,3098.57,0.11,46881.364100000006
8214,102,1087,2022-12-09 05:00:00,3,3446.56,0.15,8788.728
8215,54,540,2022-12-09 06:00:00,15,2027.34,0.04,29193.695999999996
8216,14,417,2022-12-09 07:00:00,1,3972.64,0.21,3138.3856
8217,36,53,2022-12-09 08:00:00,11,3573.75,0.18,32235.225000000002
8218,105,38,2022-12-09 09:00:00,6,3500.26,0.06,19741.4664
8219,82,308,2022-12-09 10:00:00,16,917.52,0.3,10276.223999999998
8220,67,846,2022-12-09 11:00:00,12,2476.33,0.0,29715.96
8221,10,898,2022-12-09 12:00:00,15,2970.43,0.1,40100.805
8222,49,53,2022-12-09 13:00:00,18,1286.65,0.08,21306.924000000003
8223,111,606,2022-12-09 14:00:00,10,3841.12,0.17,31881.295999999995
8224,65,452,2022-12-09 15:00:00,12,781.19,0.27,6843.2244
8225,57,461,2022-12-09 16:00:00,19,919.32,0.2,13973.664000000002
8226,27,775,2022-12-09 17:00:00,5,2183.93,0.01,10810.4535
8227,113,1161,2022-12-09 18:00:00,18,849.66,0.26,11317.4712
8228,133,395,2022-12-09 19:00:00,19,255.89,0.08,4472.9572
8229,71,1061,2022-12-09 20:00:00,12,2174.73,0.03,25313.857200000002
8230,83,1171,2022-12-09 21:00:00,1,3313.05,0.13,2882.3535
8231,57,1032,2022-12-09 22:00:00,2,2576.66,0.27,3761.9235999999996
8232,120,647,2022-12-09 23:00:00,3,450.46,0.01,1337.8662
8233,93,263,2022-12-10 00:00:00,12,1315.83,0.19,12789.8676
8234,15,632,2022-12-10 01:00:00,14,2716.87,0.1,34232.562
8235,111,530,2022-12-10 02:00:00,7,3742.85,0.19,21221.9595
8236,101,301,2022-12-10 03:00:00,4,4010.8,0.08,14759.744
8237,119,485,2022-12-10 04:00:00,12,2692.97,0.29,22944.1044
8238,76,92,2022-12-10 05:00:00,8,3301.41,0.03,25618.9416
8239,20,1188,2022-12-10 06:00:00,1,4536.4,0.05,4309.579999999999
8240,131,315,2022-12-10 07:00:00,5,512.95,0.01,2539.1025
8241,73,945,2022-12-10 08:00:00,1,676.03,0.24,513.7828
8242,122,238,2022-12-10 09:00:00,15,2397.73,0.03,34886.9715
8243,41,83,2022-12-10 10:00:00,13,3126.73,0.08,37395.6908
8244,130,669,2022-12-10 11:00:00,13,222.24,0.06,2715.7727999999997
8245,23,1133,2022-12-10 12:00:00,4,2372.23,0.11,8445.1388
8246,23,178,2022-12-10 13:00:00,15,1029.25,0.23,11887.8375
8247,144,250,2022-12-10 14:00:00,12,3296.5,0.29,28086.18
8248,9,765,2022-12-10 15:00:00,8,1485.13,0.26,8791.9696
8249,13,667,2022-12-10 16:00:00,16,4529.3,0.25,54351.600000000006
8250,51,903,2022-12-10 17:00:00,12,506.47,0.13,5287.5468
8251,64,91,2022-12-10 18:00:00,6,4084.19,0.24,18623.9064
